"Item1" "Item2" "Lag" "R"
"8851" "Demonic_title_scroll_(blazing)" "Torag's_platebody_(broken)" 1 0.988821837644383
"8852" "Demonic_title_scroll_(blazing)" "Torag's_platelegs" 1 0.944604456234057
"8853" "Demonic_title_scroll_(blazing)" "Torag's_platelegs_(broken)" 1 0.989899990516684
"8854" "Demonic_title_scroll_(blazing)" "Torva_boots_shard" 22 -0.943378654869301
"8855" "Demonic_title_scroll_(blazing)" "Turquoise_robe_top" -13 0.707207527147175
"8856" "Demonic_title_scroll_(blazing)" "Verac's_brassard" 1 0.900831324645225
"8857" "Demonic_title_scroll_(blazing)" "Verac's_brassard_(broken)" 1 0.996773171234176
"8858" "Demonic_title_scroll_(blazing)" "Verac's_plateskirt" 1 0.943002354297118
"8859" "Demonic_title_scroll_(blazing)" "Verac's_plateskirt_(broken)" 1 0.997990404444057
"8860" "Demonic_title_scroll_(blazing)" "White_elegant_blouse" 22 -0.967150523472866
"8861" "Demonic_title_scroll_(blazing)" "Zamorak_page_1" 1 0.904755494749749
"8862" "Demonic_title_scroll_(blazing)" "Zamorak_page_2" 1 0.897782959938749
"8863" "Demonic_title_scroll_(blazing)" "Zamorak_page_3" 1 0.897688849392325
"8864" "Demonic_title_scroll_(blazing)" "Zamorak_page_4" 1 0.861397229595951
"8865" "Demonic_title_scroll_(blazing)" "Zamorak_robe_legs" 1 0.957768189490148
"8866" "Demonic_title_scroll_(blazing)" "Zuriel's_hood" 22 -0.890468000670255
"8867" "Demonic_title_scroll_(castellan)" "Demonic_title_scroll_(corrupting)" 0 -0.81150549457336
"8868" "Demonic_title_scroll_(castellan)" "Demonic_title_scroll_(deacon)" 0 0.968526326321926
"8869" "Demonic_title_scroll_(castellan)" "Demonic_title_scroll_(executioner)" 0 0.918351616726527
"8870" "Demonic_title_scroll_(castellan)" "Demonic_title_scroll_(frostborn)" 0 0.821495432801307
"8871" "Demonic_title_scroll_(castellan)" "Demonic_title_scroll_(general)" 1 0.775108378967249
"8872" "Demonic_title_scroll_(castellan)" "Demonic_title_scroll_(glorious)" 0 0.803927163592087
"8873" "Demonic_title_scroll_(castellan)" "Demonic_title_scroll_(infernal)" 1 0.821445517292977
"8874" "Demonic_title_scroll_(castellan)" "Demonic_title_scroll_(pestilent)" 1 0.746575984489344
"8875" "Demonic_title_scroll_(castellan)" "Demonic_title_scroll_(shattering)" 1 0.819537120602096
"8876" "Demonic_title_scroll_(castellan)" "Demonic_title_scroll_(terrifying)" 1 0.818079079320701
"8877" "Demonic_title_scroll_(castellan)" "Dharok's_platebody_(broken)" 1 0.796026241205889
"8878" "Demonic_title_scroll_(castellan)" "Dharok's_platelegs_(broken)" 1 0.78968517788139
"8879" "Demonic_title_scroll_(castellan)" "Druidic_mage_bottom_0" 22 -0.700064485635368
"8880" "Demonic_title_scroll_(castellan)" "Dwarven_stout_(m4)" 1 0.71256707975114
"8881" "Demonic_title_scroll_(castellan)" "Fishing_accumulator" -5 0.809822858098173
"8882" "Demonic_title_scroll_(castellan)" "Fried_onions" 1 0.821490991711588
"8883" "Demonic_title_scroll_(castellan)" "Gem-finding_scrimshaw" 1 0.812996286379309
"8884" "Demonic_title_scroll_(castellan)" "Gnome_goggles" 22 -0.708446278913817
"8885" "Demonic_title_scroll_(castellan)" "Greenman's_ale_(m2)" 22 -0.819823624250464
"8886" "Demonic_title_scroll_(castellan)" "Greenman's_ale_(m3)" 22 -0.794610664149027
"8887" "Demonic_title_scroll_(castellan)" "Grifolic_leggings" 1 0.75632676345847
"8888" "Demonic_title_scroll_(castellan)" "Gud_raider_chainbody" 1 0.820548806349686
"8889" "Demonic_title_scroll_(castellan)" "Gud_raider_shield" 1 0.833931677000321
"8890" "Demonic_title_scroll_(castellan)" "Guthan's_platebody_(broken)" 1 0.817574209776191
"8891" "Demonic_title_scroll_(castellan)" "Guthan's_warspear_(broken)" 22 -0.769477137192002
"8892" "Demonic_title_scroll_(castellan)" "Guthix_page_1" 1 0.818176475290814
"8893" "Demonic_title_scroll_(castellan)" "Guthix_page_2" -5 0.789445420741193
"8894" "Demonic_title_scroll_(castellan)" "Guthix_page_3" -5 0.788247004390994
"8895" "Demonic_title_scroll_(castellan)" "Guthix_page_4" -5 0.773980908158022
"8896" "Demonic_title_scroll_(castellan)" "Infinity_gloves" 22 -0.768204772765741
"8897" "Demonic_title_scroll_(castellan)" "Insignia_recharge" 1 0.798760254660287
"8898" "Demonic_title_scroll_(castellan)" "Karil's_top" 1 0.707412523942325
"8899" "Demonic_title_scroll_(castellan)" "Karil's_top_(broken)" 1 0.732673445837978
"8900" "Demonic_title_scroll_(castellan)" "Log-splitting_scrimshaw" 1 0.816095125707755
"8901" "Demonic_title_scroll_(castellan)" "Mature_wmb" 1 0.821490991711592
"8902" "Demonic_title_scroll_(castellan)" "Meditation_rest_animation_token" 1 0.800893494478406
"8903" "Demonic_title_scroll_(castellan)" "Morrigan's_leather_body" 1 0.799572967409948
"8904" "Demonic_title_scroll_(castellan)" "Morrigan's_leather_chaps" 1 0.764827315264824
"8905" "Demonic_title_scroll_(castellan)" "Off-hand_bronze_dart" -15 0.821492311580265
"8906" "Demonic_title_scroll_(castellan)" "Off-hand_crystal_chakram" 1 0.752735383209127
"8907" "Demonic_title_scroll_(castellan)" "Off-hand_crystal_dagger" 1 0.718071798305148
"8908" "Demonic_title_scroll_(castellan)" "Pernix_boots_shard" 22 -0.738969492419528
"8909" "Demonic_title_scroll_(castellan)" "Pigswill_(1)" 20 0.821492782961963
"8910" "Demonic_title_scroll_(castellan)" "Pirate's_hook" 1 0.712382082977723
"8911" "Demonic_title_scroll_(castellan)" "Pith_helmet" 22 -0.787679446286715
"8912" "Demonic_title_scroll_(castellan)" "Premade_wiz_blz'd" -25 0.821493254343606
"8913" "Demonic_title_scroll_(castellan)" "Rock-crushing_scrimshaw" 1 0.8139342282584
"8914" "Demonic_title_scroll_(castellan)" "Saradomin_page_1" 1 0.796591308400949
"8915" "Demonic_title_scroll_(castellan)" "Saradomin_page_2" 1 0.810897849867471
"8916" "Demonic_title_scroll_(castellan)" "Saradomin_page_3" -5 0.782366762939546
"8917" "Demonic_title_scroll_(castellan)" "Saradomin_page_4" 1 0.814453594001108
"8918" "Demonic_title_scroll_(castellan)" "Saradomin_robe_legs" 1 0.791105787851194
"8919" "Demonic_title_scroll_(castellan)" "Seismic_wand_shard" 22 -0.704935213531134
"8920" "Demonic_title_scroll_(castellan)" "Sheep_mask" 1 0.740284922093151
"8921" "Demonic_title_scroll_(castellan)" "Shield_right_half" 22 -0.818210345338386
"8922" "Demonic_title_scroll_(castellan)" "Skewered_chompy" -8 0.82149165164593
"8923" "Demonic_title_scroll_(castellan)" "Statius's_platelegs" 1 0.702056200277108
"8924" "Demonic_title_scroll_(castellan)" "Statius's_warhammer" 1 0.772485380019686
"8925" "Demonic_title_scroll_(castellan)" "Teacher_wand" 1 0.720570898906108
"8926" "Demonic_title_scroll_(castellan)" "Third-age_amulet" 1 0.764074361641093
"8927" "Demonic_title_scroll_(castellan)" "Third-age_druidic_cloak" 22 -0.714328613271693
"8928" "Demonic_title_scroll_(castellan)" "Third-age_druidic_staff" 22 -0.783045964099739
"8929" "Demonic_title_scroll_(castellan)" "Third-age_vambraces" 1 0.772203481732314
"8930" "Demonic_title_scroll_(castellan)" "Torag's_platebody" 1 0.745627357774184
"8931" "Demonic_title_scroll_(castellan)" "Torag's_platebody_(broken)" 1 0.812572670873432
"8932" "Demonic_title_scroll_(castellan)" "Torag's_platelegs" 1 0.776164227222449
"8933" "Demonic_title_scroll_(castellan)" "Torag's_platelegs_(broken)" 1 0.813458737661009
"8934" "Demonic_title_scroll_(castellan)" "Torva_boots_shard" 22 -0.774951526191572
"8935" "Demonic_title_scroll_(castellan)" "Verac's_brassard" 1 0.740590795652348
"8936" "Demonic_title_scroll_(castellan)" "Verac's_brassard_(broken)" 1 0.81949273215675
"8937" "Demonic_title_scroll_(castellan)" "Verac's_plateskirt" 1 0.774634744147867
"8938" "Demonic_title_scroll_(castellan)" "Verac's_plateskirt_(broken)" 1 0.820358921729419
"8939" "Demonic_title_scroll_(castellan)" "White_elegant_blouse" 22 -0.794819544355597
"8940" "Demonic_title_scroll_(castellan)" "Zamorak_page_1" 1 0.786810372250562
"8941" "Demonic_title_scroll_(castellan)" "Zamorak_page_2" 1 0.784211862436555
"8942" "Demonic_title_scroll_(castellan)" "Zamorak_page_3" 1 0.78148224994841
"8943" "Demonic_title_scroll_(castellan)" "Zamorak_page_4" 1 0.761374218766341
"8944" "Demonic_title_scroll_(castellan)" "Zamorak_robe_legs" 1 0.786593390277278
"8945" "Demonic_title_scroll_(castellan)" "Zuriel's_hood" 22 -0.732092975445753
"8946" "Demonic_title_scroll_(corrupting)" "Demonic_title_scroll_(deacon)" 0 -0.760181325436784
"8947" "Demonic_title_scroll_(corrupting)" "Demonic_title_scroll_(executioner)" 0 -0.955320642219156
"8948" "Demonic_title_scroll_(corrupting)" "Demonic_title_scroll_(frostborn)" 0 -0.988225640088087
"8949" "Demonic_title_scroll_(corrupting)" "Demonic_title_scroll_(general)" 1 -0.93277018403292
"8950" "Demonic_title_scroll_(corrupting)" "Demonic_title_scroll_(glorious)" 0 -0.967297596764982
"8951" "Demonic_title_scroll_(corrupting)" "Demonic_title_scroll_(infernal)" 1 -0.988161962040632
"8952" "Demonic_title_scroll_(corrupting)" "Demonic_title_scroll_(pestilent)" 1 -0.898583307462517
"8953" "Demonic_title_scroll_(corrupting)" "Demonic_title_scroll_(rending)" 1 -0.777663635980147
"8954" "Demonic_title_scroll_(corrupting)" "Demonic_title_scroll_(shattering)" 1 -0.985729813390278
"8955" "Demonic_title_scroll_(corrupting)" "Demonic_title_scroll_(terrifying)" 1 -0.983880102987126
"8956" "Demonic_title_scroll_(corrupting)" "Dharok's_helm_(broken)" 22 0.701361462749866
"8957" "Demonic_title_scroll_(corrupting)" "Dharok's_platebody" 1 -0.712968699571864
"8958" "Demonic_title_scroll_(corrupting)" "Dharok's_platebody_(broken)" 1 -0.957699807650302
"8959" "Demonic_title_scroll_(corrupting)" "Dharok's_platelegs" 1 -0.70107766129692
"8960" "Demonic_title_scroll_(corrupting)" "Dharok's_platelegs_(broken)" 1 -0.950482739839626
"8961" "Demonic_title_scroll_(corrupting)" "Druidic_mage_bottom_0" 22 0.842276025491629
"8962" "Demonic_title_scroll_(corrupting)" "Dwarven_stout_(m4)" 1 -0.857552391486309
"8963" "Demonic_title_scroll_(corrupting)" "Evil_flames_scroll" -2 -0.741062804687785
"8964" "Demonic_title_scroll_(corrupting)" "Fishing_accumulator" -5 -0.982786341793441
"8965" "Demonic_title_scroll_(corrupting)" "Fried_onions" 1 -0.988248899069908
"8966" "Demonic_title_scroll_(corrupting)" "Gem-finding_scrimshaw" 1 -0.977499717742053
"8967" "Demonic_title_scroll_(corrupting)" "Gilded_plateskirt" 1 -0.778675114249296
"8968" "Demonic_title_scroll_(corrupting)" "Gnome_goggles" 22 0.852255520693471
"8969" "Demonic_title_scroll_(corrupting)" "Greenman's_ale_(m2)" 22 0.986349675034183
"8970" "Demonic_title_scroll_(corrupting)" "Greenman's_ale_(m3)" 22 0.956249706261739
"8971" "Demonic_title_scroll_(corrupting)" "Greenman's_ale_(m4)" 22 0.82516128425642
"8972" "Demonic_title_scroll_(corrupting)" "Grifolic_leggings" 1 -0.925013604672262
"8973" "Demonic_title_scroll_(corrupting)" "Grifolic_visor" 1 -0.733835091669557
"8974" "Demonic_title_scroll_(corrupting)" "Gud_raider_chainbody" 1 -0.984934895764055
"8975" "Demonic_title_scroll_(corrupting)" "Gud_raider_shield" 1 -0.985841785042581
"8976" "Demonic_title_scroll_(corrupting)" "Guthan's_chainskirt_(broken)" 1 -0.81200630667658
"8977" "Demonic_title_scroll_(corrupting)" "Guthan's_platebody_(broken)" 1 -0.983303590036951
"8978" "Demonic_title_scroll_(corrupting)" "Guthan's_warspear_(broken)" 22 0.926606032420241
"8979" "Demonic_title_scroll_(corrupting)" "Guthix_page_1" 1 -0.939037484783799
"8980" "Demonic_title_scroll_(corrupting)" "Guthix_page_2" -5 -0.949771252100684
"8981" "Demonic_title_scroll_(corrupting)" "Guthix_page_3" -5 -0.948294448044116
"8982" "Demonic_title_scroll_(corrupting)" "Guthix_page_4" -5 -0.931024966783942
"8983" "Demonic_title_scroll_(corrupting)" "Guthix's_gift_(1)" 19 -0.704471445960109
"8984" "Demonic_title_scroll_(corrupting)" "Infinity_gloves" 22 0.925132926747662
"8985" "Demonic_title_scroll_(corrupting)" "Insignia_recharge" 1 -0.961099213175628
"8986" "Demonic_title_scroll_(corrupting)" "Karil's_crossbow_(broken)" 1 -0.835051567719235
"8987" "Demonic_title_scroll_(corrupting)" "Karil's_skirt_(broken)" 1 -0.718286072853654
"8988" "Demonic_title_scroll_(corrupting)" "Karil's_top" 1 -0.859984804728927
"8989" "Demonic_title_scroll_(corrupting)" "Karil's_top_(broken)" 1 -0.881817409645414
"8990" "Demonic_title_scroll_(corrupting)" "Log-splitting_scrimshaw" 1 -0.946082927487096
"8991" "Demonic_title_scroll_(corrupting)" "Mature_wmb" 1 -0.988248899069911
"8992" "Demonic_title_scroll_(corrupting)" "Meditation_rest_animation_token" 1 -0.967044895818557
"8993" "Demonic_title_scroll_(corrupting)" "Morrigan's_leather_body" 1 -0.876236352827164
"8994" "Demonic_title_scroll_(corrupting)" "Morrigan's_leather_chaps" 1 -0.920195907363508
"8995" "Demonic_title_scroll_(corrupting)" "Off-hand_bronze_dart" -15 -0.988226802392633
"8996" "Demonic_title_scroll_(corrupting)" "Off-hand_crystal_chakram" 1 -0.906532939500209
"8997" "Demonic_title_scroll_(corrupting)" "Off-hand_crystal_dagger" 1 -0.848046296243747
"8998" "Demonic_title_scroll_(corrupting)" "Off-hand_leaf-bladed_sword" 1 -0.731107657952759
"8999" "Demonic_title_scroll_(corrupting)" "Off-hand_ripper_claw" 1 -0.810267503315512
"9000" "Demonic_title_scroll_(corrupting)" "Perfect_juju_prayer_potion_(3)" 1 -0.736209380795359
"9001" "Demonic_title_scroll_(corrupting)" "Pernix_boots_shard" 22 0.88946047679561
"9002" "Demonic_title_scroll_(corrupting)" "Pigswill_(1)" 20 -0.988218910722168
"9003" "Demonic_title_scroll_(corrupting)" "Pirate's_hat" 1 -0.809448074068142
"9004" "Demonic_title_scroll_(corrupting)" "Pirate's_hook" 1 -0.85199867605193
"9005" "Demonic_title_scroll_(corrupting)" "Pith_helmet" 22 0.947033416873901
"9006" "Demonic_title_scroll_(corrupting)" "Premade_wiz_blz'd" -25 -0.988211019051723
"9007" "Demonic_title_scroll_(corrupting)" "Purple_elegant_blouse" 22 0.756182486978105
"9008" "Demonic_title_scroll_(corrupting)" "Ranger's_aid" 7 -0.80982759305643
"9009" "Demonic_title_scroll_(corrupting)" "Red_dragon_mask" 1 -0.802508054410361
"9010" "Demonic_title_scroll_(corrupting)" "Ripper_claw" 1 -0.778264272036067
"9011" "Demonic_title_scroll_(corrupting)" "Rock-crushing_scrimshaw" 1 -0.978429555482779
"9012" "Demonic_title_scroll_(corrupting)" "Rune_berserker_shield_0" 22 0.840329923694824
"9013" "Demonic_title_scroll_(corrupting)" "Saradomin_page_1" 1 -0.90623464163754
"9014" "Demonic_title_scroll_(corrupting)" "Saradomin_page_2" 1 -0.937009327628857
"9015" "Demonic_title_scroll_(corrupting)" "Saradomin_page_3" -5 -0.942602239267887
"9016" "Demonic_title_scroll_(corrupting)" "Saradomin_page_4" 1 -0.935068321495152
"9017" "Demonic_title_scroll_(corrupting)" "Saradomin_robe_legs" 1 -0.958622882944083
"9018" "Demonic_title_scroll_(corrupting)" "Seismic_wand_shard" 22 0.847140518074193
"9019" "Demonic_title_scroll_(corrupting)" "Sheep_mask" 1 -0.764720852310501
"9020" "Demonic_title_scroll_(corrupting)" "Shield_right_half" 22 0.984293221179965
"9021" "Demonic_title_scroll_(corrupting)" "Skewered_chompy" -8 -0.988237850731296
"9022" "Demonic_title_scroll_(corrupting)" "Sleeping_cap" 1 -0.830388226022844
"9023" "Demonic_title_scroll_(corrupting)" "Splitbark_legs" 1 -0.754882240675528
"9024" "Demonic_title_scroll_(corrupting)" "Statius's_platelegs" 1 -0.771131806138083
"9025" "Demonic_title_scroll_(corrupting)" "Statius's_warhammer" 1 -0.93022764724099
"9026" "Demonic_title_scroll_(corrupting)" "Super_ranging_mix_(1)" 1 -0.725552109678513
"9027" "Demonic_title_scroll_(corrupting)" "Teacher_wand" 1 -0.738757327899018
"9028" "Demonic_title_scroll_(corrupting)" "Third-age_amulet" 1 -0.858645341552244
"9029" "Demonic_title_scroll_(corrupting)" "Third-age_druidic_cloak" 22 0.858565192761388
"9030" "Demonic_title_scroll_(corrupting)" "Third-age_druidic_robe_top" 22 0.724665786086672
"9031" "Demonic_title_scroll_(corrupting)" "Third-age_druidic_staff" 22 0.941265914560663
"9032" "Demonic_title_scroll_(corrupting)" "Third-age_range_coif" 1 -0.806553085004116
"9033" "Demonic_title_scroll_(corrupting)" "Third-age_vambraces" 1 -0.943364792179489
"9034" "Demonic_title_scroll_(corrupting)" "Toad_batta" -5 -0.705168599091075
"9035" "Demonic_title_scroll_(corrupting)" "Torag's_hammer" 22 0.726153168000738
"9036" "Demonic_title_scroll_(corrupting)" "Torag's_platebody" 1 -0.89710734642108
"9037" "Demonic_title_scroll_(corrupting)" "Torag's_platebody_(broken)" 1 -0.977627564449109
"9038" "Demonic_title_scroll_(corrupting)" "Torag's_platelegs" 1 -0.933931223127245
"9039" "Demonic_title_scroll_(corrupting)" "Torag's_platelegs_(broken)" 1 -0.978722020045236
"9040" "Demonic_title_scroll_(corrupting)" "Torva_boots_shard" 22 0.932620459295911
"9041" "Demonic_title_scroll_(corrupting)" "Verac's_brassard" 1 -0.890673860851016
"9042" "Demonic_title_scroll_(corrupting)" "Verac's_brassard_(broken)" 1 -0.98566964089919
"9043" "Demonic_title_scroll_(corrupting)" "Verac's_plateskirt" 1 -0.932211600319111
"9044" "Demonic_title_scroll_(corrupting)" "Verac's_plateskirt_(broken)" 1 -0.986823270339118
"9045" "Demonic_title_scroll_(corrupting)" "White_elegant_blouse" 22 0.956279465625058
"9046" "Demonic_title_scroll_(corrupting)" "Zamorak_page_1" 1 -0.896055899724628
"9047" "Demonic_title_scroll_(corrupting)" "Zamorak_page_2" 1 -0.887096490820935
"9048" "Demonic_title_scroll_(corrupting)" "Zamorak_page_3" 1 -0.887307610161728
"9049" "Demonic_title_scroll_(corrupting)" "Zamorak_page_4" 1 -0.851283380761493
"9050" "Demonic_title_scroll_(corrupting)" "Zamorak_robe_legs" 1 -0.946780728150465
"9051" "Demonic_title_scroll_(corrupting)" "Zuriel's_hood" 22 0.880543360953625
"9052" "Demonic_title_scroll_(deacon)" "Demonic_title_scroll_(executioner)" 0 0.895713512045606
"9053" "Demonic_title_scroll_(deacon)" "Demonic_title_scroll_(frostborn)" 0 0.769501570194396
"9054" "Demonic_title_scroll_(deacon)" "Demonic_title_scroll_(general)" 1 0.726089688394155
"9055" "Demonic_title_scroll_(deacon)" "Demonic_title_scroll_(glorious)" 0 0.753068564848112
"9056" "Demonic_title_scroll_(deacon)" "Demonic_title_scroll_(infernal)" 1 0.769454402228256
"9057" "Demonic_title_scroll_(deacon)" "Demonic_title_scroll_(shattering)" 1 0.767651325942615
"9058" "Demonic_title_scroll_(deacon)" "Demonic_title_scroll_(terrifying)" 1 0.766274712719212
"9059" "Demonic_title_scroll_(deacon)" "Dharok's_platebody_(broken)" 1 0.745665399139971
"9060" "Demonic_title_scroll_(deacon)" "Dharok's_platelegs_(broken)" 1 0.739752561501846
"9061" "Demonic_title_scroll_(deacon)" "Fishing_accumulator" -5 0.759019497144425
"9062" "Demonic_title_scroll_(deacon)" "Fried_onions" 1 0.76950065248521
"9063" "Demonic_title_scroll_(deacon)" "Gem-finding_scrimshaw" 1 0.761483465327682
"9064" "Demonic_title_scroll_(deacon)" "Greenman's_ale_(m2)" 22 -0.767950894382563
"9065" "Demonic_title_scroll_(deacon)" "Greenman's_ale_(m3)" 22 -0.744359801577553
"9066" "Demonic_title_scroll_(deacon)" "Grifolic_leggings" 1 0.707455019551464
"9067" "Demonic_title_scroll_(deacon)" "Gud_raider_chainbody" 1 0.769153424339676
"9068" "Demonic_title_scroll_(deacon)" "Gud_raider_shield" 1 0.782628114067333
"9069" "Demonic_title_scroll_(deacon)" "Guthan's_platebody_(broken)" 1 0.76580529155707
"9070" "Demonic_title_scroll_(deacon)" "Guthan's_warspear_(broken)" 22 -0.721152627555982
"9071" "Demonic_title_scroll_(deacon)" "Guthix_page_1" 1 0.769253066305836
"9072" "Demonic_title_scroll_(deacon)" "Guthix_page_2" -5 0.739482030721171
"9073" "Demonic_title_scroll_(deacon)" "Guthix_page_3" -5 0.738364896568384
"9074" "Demonic_title_scroll_(deacon)" "Guthix_page_4" -5 0.724989489161968
"9075" "Demonic_title_scroll_(deacon)" "Infinity_gloves" 22 -0.719698692085381
"9076" "Demonic_title_scroll_(deacon)" "Insignia_recharge" 1 0.748230628080793
"9077" "Demonic_title_scroll_(deacon)" "Log-splitting_scrimshaw" 1 0.766796210754212
"9078" "Demonic_title_scroll_(deacon)" "Mature_wmb" 1 0.769500652485202
"9079" "Demonic_title_scroll_(deacon)" "Meditation_rest_animation_token" 1 0.750316928480876
"9080" "Demonic_title_scroll_(deacon)" "Morrigan's_leather_body" 1 0.754418025893828
"9081" "Demonic_title_scroll_(deacon)" "Morrigan's_leather_chaps" 1 0.716435913371652
"9082" "Demonic_title_scroll_(deacon)" "Off-hand_bronze_dart" -15 0.769499203919217
"9083" "Demonic_title_scroll_(deacon)" "Off-hand_crystal_chakram" 1 0.705087824171056
"9084" "Demonic_title_scroll_(deacon)" "Pigswill_(1)" 20 0.769498686574201
"9085" "Demonic_title_scroll_(deacon)" "Pith_helmet" 22 -0.737767705401031
"9086" "Demonic_title_scroll_(deacon)" "Premade_wiz_blz'd" -25 0.769498169229223
"9087" "Demonic_title_scroll_(deacon)" "Rock-crushing_scrimshaw" 1 0.76233954462437
"9088" "Demonic_title_scroll_(deacon)" "Saradomin_page_1" 1 0.749893367169927
"9089" "Demonic_title_scroll_(deacon)" "Saradomin_page_2" 1 0.761993514898266
"9090" "Demonic_title_scroll_(deacon)" "Saradomin_page_3" -5 0.73297715165817
"9091" "Demonic_title_scroll_(deacon)" "Saradomin_page_4" 1 0.765731682111565
"9092" "Demonic_title_scroll_(deacon)" "Saradomin_robe_legs" 1 0.740609734866879
"9093" "Demonic_title_scroll_(deacon)" "Sheep_mask" 1 0.701538424201849
"9094" "Demonic_title_scroll_(deacon)" "Shield_right_half" 22 -0.766426601685563
"9095" "Demonic_title_scroll_(deacon)" "Skewered_chompy" -8 0.769499928202222
"9096" "Demonic_title_scroll_(deacon)" "Statius's_warhammer" 1 0.724717064058314
"9097" "Demonic_title_scroll_(deacon)" "Third-age_amulet" 1 0.729310956546346
"9098" "Demonic_title_scroll_(deacon)" "Third-age_druidic_staff" 22 -0.73340553624315
"9099" "Demonic_title_scroll_(deacon)" "Third-age_vambraces" 1 0.735048343032886
"9100" "Demonic_title_scroll_(deacon)" "Torag's_platebody_(broken)" 1 0.76116258252362
"9101" "Demonic_title_scroll_(deacon)" "Torag's_platelegs" 1 0.727141704860153
"9102" "Demonic_title_scroll_(deacon)" "Torag's_platelegs_(broken)" 1 0.761992145028586
"9103" "Demonic_title_scroll_(deacon)" "Torva_boots_shard" 22 -0.725947179973707
"9104" "Demonic_title_scroll_(deacon)" "Verac's_brassard_(broken)" 1 0.76760897889619
"9105" "Demonic_title_scroll_(deacon)" "Verac's_plateskirt" 1 0.725591737187511
"9106" "Demonic_title_scroll_(deacon)" "Verac's_plateskirt_(broken)" 1 0.768453549089046
"9107" "Demonic_title_scroll_(deacon)" "White_elegant_blouse" 22 -0.744530350156779
"9108" "Demonic_title_scroll_(deacon)" "Zamorak_page_1" 1 0.740307042854905
"9109" "Demonic_title_scroll_(deacon)" "Zamorak_page_2" 1 0.738207333322317
"9110" "Demonic_title_scroll_(deacon)" "Zamorak_page_3" 1 0.735456296163786
"9111" "Demonic_title_scroll_(deacon)" "Zamorak_page_4" 1 0.717358083271348
"9112" "Demonic_title_scroll_(deacon)" "Zamorak_robe_legs" 1 0.736869847069677
"9113" "Demonic_title_scroll_(executioner)" "Demonic_title_scroll_(frostborn)" 0 0.968456399801587
"9114" "Demonic_title_scroll_(executioner)" "Demonic_title_scroll_(general)" 1 0.914098882380957
"9115" "Demonic_title_scroll_(executioner)" "Demonic_title_scroll_(glorious)" 0 0.947910035213536
"9116" "Demonic_title_scroll_(executioner)" "Demonic_title_scroll_(infernal)" 1 0.968321138763612
"9117" "Demonic_title_scroll_(executioner)" "Demonic_title_scroll_(pestilent)" 1 0.880620775990668
"9118" "Demonic_title_scroll_(executioner)" "Demonic_title_scroll_(rending)" 1 0.762223751873771
"9119" "Demonic_title_scroll_(executioner)" "Demonic_title_scroll_(shattering)" 1 0.965915455128692
"9120" "Demonic_title_scroll_(executioner)" "Demonic_title_scroll_(terrifying)" 1 0.964087185089411
"9121" "Demonic_title_scroll_(executioner)" "Dharok's_platebody_(broken)" 1 0.938588797612127
"9122" "Demonic_title_scroll_(executioner)" "Dharok's_platelegs_(broken)" 1 0.931490827024093
"9123" "Demonic_title_scroll_(executioner)" "Druidic_mage_bottom_0" 22 -0.824693220416453
"9124" "Demonic_title_scroll_(executioner)" "Dwarven_stout_(m4)" 1 0.840394068642987
"9125" "Demonic_title_scroll_(executioner)" "Evil_flames_scroll" -2 0.726045326888085
"9126" "Demonic_title_scroll_(executioner)" "Fishing_accumulator" -5 0.955095843446658
"9127" "Demonic_title_scroll_(executioner)" "Fried_onions" 1 0.968411615040828
"9128" "Demonic_title_scroll_(executioner)" "Gem-finding_scrimshaw" 1 0.957791294169664
"9129" "Demonic_title_scroll_(executioner)" "Gilded_plateskirt" 1 0.76303879076272
"9130" "Demonic_title_scroll_(executioner)" "Gnome_goggles" 22 -0.835447908931968
"9131" "Demonic_title_scroll_(executioner)" "Greenman's_ale_(m2)" 22 -0.966587286996264
"9132" "Demonic_title_scroll_(executioner)" "Greenman's_ale_(m3)" 22 -0.937124469987936
"9133" "Demonic_title_scroll_(executioner)" "Greenman's_ale_(m4)" 22 -0.808547421484805
"9134" "Demonic_title_scroll_(executioner)" "Grifolic_leggings" 1 0.907989736938949
"9135" "Demonic_title_scroll_(executioner)" "Grifolic_visor" 1 0.717300211902757
"9136" "Demonic_title_scroll_(executioner)" "Gud_raider_chainbody" 1 0.961899117593149
"9137" "Demonic_title_scroll_(executioner)" "Gud_raider_shield" 1 0.962786074968278
"9138" "Demonic_title_scroll_(executioner)" "Guthan's_chainskirt_(broken)" 1 0.795815941344104
"9139" "Demonic_title_scroll_(executioner)" "Guthan's_platebody_(broken)" 1 0.963527301139941
"9140" "Demonic_title_scroll_(executioner)" "Guthan's_warspear_(broken)" 22 -0.908102542409311
"9141" "Demonic_title_scroll_(executioner)" "Guthix_page_1" 1 0.920092433511879
"9142" "Demonic_title_scroll_(executioner)" "Guthix_page_2" -5 0.930720623666958
"9143" "Demonic_title_scroll_(executioner)" "Guthix_page_3" -5 0.929246142965402
"9144" "Demonic_title_scroll_(executioner)" "Guthix_page_4" -5 0.912192347129529
"9145" "Demonic_title_scroll_(executioner)" "Infinity_gloves" 22 -0.906727027655754
"9146" "Demonic_title_scroll_(executioner)" "Insignia_recharge" 1 0.941838921902536
"9147" "Demonic_title_scroll_(executioner)" "Karil's_crossbow_(broken)" 1 0.818362000857786
"9148" "Demonic_title_scroll_(executioner)" "Karil's_skirt_(broken)" 1 0.703959684464803
